2025-08-19 10:04:21.958 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-08-19 16:49:21.040 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:49:21.040 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 16:49:21.040 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: true
2025-08-19 16:49:21.041 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Token长度: 214
2025-08-19 16:49:21.041 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:49:21.041 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - 开始验证Token...
2025-08-19 16:49:21.046 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Token验证结果: true
2025-08-19 16:49:21.047 [http-nio-8080-exec-3] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 16:49:21.100 [http-nio-8080-exec-3] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 16:49:21.104 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - 用户 admin 认证成功，已设置到Security上下文
2025-08-19 16:49:31.256 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: DELETE /api/user/1957708200438468600
2025-08-19 16:49:31.257 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 16:49:31.257 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: true
2025-08-19 16:49:31.257 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头内容: Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU5MTE1MCwiZXhwIjoxNzU2MTk1OTUwfQ.XfzWBqy8mVpvm49xSHXnlAxxFISvyAfRedOcnuF_5UncF5K_Kw9R87eKuX_jYPcDMQgBcRnPa13WnettLod67A
2025-08-19 16:49:31.257 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - 是否以'Bearer '开头: true
2025-08-19 16:49:31.257 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - 成功提取Token，长度: 214
2025-08-19 16:49:31.257 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:49:31.257 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 16:49:31.257 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: true
2025-08-19 16:49:31.257 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Token长度: 214
2025-08-19 16:49:31.257 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:49:31.257 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - 开始验证Token...
2025-08-19 16:49:31.262 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Token验证结果: true
2025-08-19 16:49:31.263 [http-nio-8080-exec-4] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 16:49:31.340 [http-nio-8080-exec-4] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 16:49:31.342 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - 用户 admin 认证成功，已设置到Security上下文
2025-08-19 16:49:48.430 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-08-19 16:49:48.437 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-08-19 16:50:33.043 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2025-08-19 16:50:33.093 [main] INFO  com.ankai.AnKaiBackendApplication - Starting AnKaiBackendApplication using Java 17.0.15 with PID 25216 (C:\Users\A\Desktop\AnKaiBackend\Ankai_Backend\target\classes started by A in C:\Users\A\Desktop\AnKaiBackend\Ankai_Backend)
2025-08-19 16:50:33.094 [main] INFO  com.ankai.AnKaiBackendApplication - No active profile set, falling back to 1 default profile: "default"
2025-08-19 16:50:33.768 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-08-19 16:50:33.770 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-08-19 16:50:33.801 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 15 ms. Found 0 Redis repository interfaces.
2025-08-19 16:50:34.472 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-08-19 16:50:34.481 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-08-19 16:50:34.481 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-08-19 16:50:34.481 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2025-08-19 16:50:34.562 [main] INFO  o.a.c.c.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2025-08-19 16:50:34.562 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1431 ms
2025-08-19 16:50:35.087 [main] INFO  com.ankai.config.RedisConfig - 配置Redis连接工厂 - Host: 101.34.253.208, Port: 6379, Database: 9
2025-08-19 16:50:35.332 [main] INFO  com.ankai.config.RedisConfig - Redis连接工厂配置完成，使用数据库: 9
2025-08-19 16:50:35.356 [main] INFO  com.ankai.config.RedisConfig - 配置Redisson客户端 - Host: 101.34.253.208, Port: 6379, Database: 9
2025-08-19 16:50:35.364 [main] INFO  com.ankai.config.RedisConfig - Redisson客户端配置完成，使用数据库: 9
2025-08-19 16:50:35.428 [main] INFO  org.redisson.Version - Redisson 3.24.3
2025-08-19 16:50:35.654 [redisson-netty-6-4] INFO  org.redisson.connection.pool.MasterConnectionPool - 1 connections initialized for 101.34.253.208/101.34.253.208:6379
2025-08-19 16:50:35.699 [redisson-netty-6-5] INFO  o.r.connection.pool.MasterPubSubConnectionPool - 1 connections initialized for 101.34.253.208/101.34.253.208:6379
2025-08-19 16:50:36.066 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@641e67fa, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7fdff56b, org.springframework.security.web.context.SecurityContextHolderFilter@490fbeaa, org.springframework.security.web.header.HeaderWriterFilter@1d1deb11, org.springframework.security.web.authentication.logout.LogoutFilter@61b76a7d, com.ankai.security.JwtAuthenticationFilter@382d549a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@276aa33f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@34065642, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6cb43fd3, org.springframework.security.web.session.SessionManagementFilter@234bfc8c, org.springframework.security.web.access.ExceptionTranslationFilter@1cfb7450, org.springframework.security.web.access.intercept.AuthorizationFilter@5c78f456]
2025-08-19 16:50:36.324 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-08-19 16:50:36.332 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path '/api'
2025-08-19 16:50:36.340 [main] INFO  com.ankai.AnKaiBackendApplication - Started AnKaiBackendApplication in 3.827 seconds (process running for 5.125)
2025-08-19 16:50:42.603 [http-nio-8080-exec-2] INFO  o.a.c.c.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-08-19 16:50:42.603 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-08-19 16:50:42.604 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-08-19 16:50:42.621 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/user/page
2025-08-19 16:50:42.622 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 16:50:42.622 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: true
2025-08-19 16:50:42.622 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头内容: Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU5MTE1MCwiZXhwIjoxNzU2MTk1OTUwfQ.XfzWBqy8mVpvm49xSHXnlAxxFISvyAfRedOcnuF_5UncF5K_Kw9R87eKuX_jYPcDMQgBcRnPa13WnettLod67A
2025-08-19 16:50:42.622 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - 是否以'Bearer '开头: true
2025-08-19 16:50:42.622 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - 成功提取Token，长度: 214
2025-08-19 16:50:42.622 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:50:42.622 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 16:50:42.622 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: true
2025-08-19 16:50:42.622 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token长度: 214
2025-08-19 16:50:42.622 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:50:42.622 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - 开始验证Token...
2025-08-19 16:50:42.679 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token验证结果: true
2025-08-19 16:50:42.680 [http-nio-8080-exec-2] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 16:50:42.697 [http-nio-8080-exec-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-08-19 16:50:43.066 [http-nio-8080-exec-2] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@60f32412
2025-08-19 16:50:43.069 [http-nio-8080-exec-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-08-19 16:50:43.173 [http-nio-8080-exec-2] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 16:50:43.176 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - 用户 admin 认证成功，已设置到Security上下文
2025-08-19 16:50:55.330 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/user
2025-08-19 16:50:55.331 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 16:50:55.331 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: true
2025-08-19 16:50:55.331 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头内容: Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU5MTE1MCwiZXhwIjoxNzU2MTk1OTUwfQ.XfzWBqy8mVpvm49xSHXnlAxxFISvyAfRedOcnuF_5UncF5K_Kw9R87eKuX_jYPcDMQgBcRnPa13WnettLod67A
2025-08-19 16:50:55.331 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - 是否以'Bearer '开头: true
2025-08-19 16:50:55.331 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - 成功提取Token，长度: 214
2025-08-19 16:50:55.331 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:50:55.331 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 16:50:55.331 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: true
2025-08-19 16:50:55.331 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token长度: 214
2025-08-19 16:50:55.331 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:50:55.331 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - 开始验证Token...
2025-08-19 16:50:55.335 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token验证结果: true
2025-08-19 16:50:55.338 [http-nio-8080-exec-1] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 16:50:55.414 [http-nio-8080-exec-1] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 16:50:55.417 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - 用户 admin 认证成功，已设置到Security上下文
2025-08-19 16:50:55.428 [http-nio-8080-exec-1] INFO  com.ankai.controller.UserController - 新增用户请求: zhangchao
2025-08-19 16:50:55.430 [http-nio-8080-exec-1] INFO  com.ankai.service.impl.UserServiceImpl - 新增用户: zhangchao
2025-08-19 16:50:55.551 [http-nio-8080-exec-1] INFO  com.ankai.service.impl.UserServiceImpl - 用户 zhangchao 密码已加密
2025-08-19 16:50:55.615 [http-nio-8080-exec-1] INFO  com.ankai.service.impl.UserServiceImpl - 用户 zhangchao 新增成功
2025-08-19 16:50:55.615 [http-nio-8080-exec-1] INFO  com.ankai.controller.UserController - 新增用户 zhangchao 成功
2025-08-19 16:50:55.703 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/user/page
2025-08-19 16:50:55.703 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 16:50:55.703 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: true
2025-08-19 16:50:55.703 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头内容: Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU5MTE1MCwiZXhwIjoxNzU2MTk1OTUwfQ.XfzWBqy8mVpvm49xSHXnlAxxFISvyAfRedOcnuF_5UncF5K_Kw9R87eKuX_jYPcDMQgBcRnPa13WnettLod67A
2025-08-19 16:50:55.703 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - 是否以'Bearer '开头: true
2025-08-19 16:50:55.703 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - 成功提取Token，长度: 214
2025-08-19 16:50:55.705 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:50:55.705 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 16:50:55.705 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: true
2025-08-19 16:50:55.705 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Token长度: 214
2025-08-19 16:50:55.705 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:50:55.705 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - 开始验证Token...
2025-08-19 16:50:55.709 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Token验证结果: true
2025-08-19 16:50:55.711 [http-nio-8080-exec-3] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 16:50:55.775 [http-nio-8080-exec-3] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 16:50:55.780 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - 用户 admin 认证成功，已设置到Security上下文
2025-08-19 16:51:00.336 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: DELETE /api/user/1957708200438468600
2025-08-19 16:51:00.336 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 16:51:00.336 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: true
2025-08-19 16:51:00.336 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头内容: Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU5MTE1MCwiZXhwIjoxNzU2MTk1OTUwfQ.XfzWBqy8mVpvm49xSHXnlAxxFISvyAfRedOcnuF_5UncF5K_Kw9R87eKuX_jYPcDMQgBcRnPa13WnettLod67A
2025-08-19 16:51:00.336 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - 是否以'Bearer '开头: true
2025-08-19 16:51:00.336 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - 成功提取Token，长度: 214
2025-08-19 16:51:00.336 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:51:00.336 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 16:51:00.336 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: true
2025-08-19 16:51:00.336 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Token长度: 214
2025-08-19 16:51:00.336 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:51:00.336 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - 开始验证Token...
2025-08-19 16:51:00.339 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Token验证结果: true
2025-08-19 16:51:00.341 [http-nio-8080-exec-4] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 16:51:00.421 [http-nio-8080-exec-4] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 16:51:00.423 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - 用户 admin 认证成功，已设置到Security上下文
2025-08-19 16:51:37.355 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/user/page
2025-08-19 16:51:37.356 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 16:51:37.356 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: true
2025-08-19 16:51:37.356 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头内容: Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU5MTE1MCwiZXhwIjoxNzU2MTk1OTUwfQ.XfzWBqy8mVpvm49xSHXnlAxxFISvyAfRedOcnuF_5UncF5K_Kw9R87eKuX_jYPcDMQgBcRnPa13WnettLod67A
2025-08-19 16:51:37.356 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - 是否以'Bearer '开头: true
2025-08-19 16:51:37.356 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - 成功提取Token，长度: 214
2025-08-19 16:51:37.356 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:51:37.356 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
